x,y,faa,height,inv_msk,bouguer,inv_pad
-1770250.0,142250.0,13.754548156851552,4000,False,14.432722253824139,False
-1766250.0,142250.0,14.91238454067748,4000,False,15.498026680884426,False
-1762250.0,142250.0,17.150873381136417,4000,False,17.66126115232685,False
-1758250.0,142250.0,21.13506185034537,4000,False,21.582245004741903,False
-1754250.0,142250.0,25.30920593098664,4000,False,25.70023464305217,False
-1750250.0,142250.0,25.717674582391467,4000,False,26.055769796548923,False
-1746250.0,142250.0,23.251128820487434,4000,False,23.546404623235492,False
-1742250.0,142250.0,19.4622423979979,4000,False,19.73590317388707,False
-1738250.0,142250.0,14.875457099941121,4000,False,15.135309713460325,False
-1682250.0,142250.0,3.8723939474847766,4000,False,3.9843624233344297,False
-1678250.0,142250.0,4.657141032648305,4000,False,4.7639377779529655,False
-1674250.0,142250.0,5.24190001850475,4000,False,5.343916651263799,False
-1670250.0,142250.0,6.1714219950064715,4000,False,6.269009846475926,False
-1666250.0,142250.0,6.7301608826231645,4000,False,6.823635397605139,False
-1662250.0,142250.0,6.762198903429844,4000,False,6.8518437210296135,False
-1658250.0,142250.0,6.267893469537917,4000,False,6.353964267533564,False
-1654250.0,142250.0,5.566258583296634,4000,False,5.648986478773539,False
-1990250.0,138250.0,-15.933855411158971,4000,False,21.359256721899243,False
-1986250.0,138250.0,-16.657498594600785,4000,False,20.780277776453584,False
-1962250.0,138250.0,-18.526860103308024,4000,False,24.159434501236483,False
-1958250.0,138250.0,-18.804770148631437,4000,False,25.30868070134561,False
-1954250.0,138250.0,-18.668875602177692,4000,False,26.842090672955372,False
-1950250.0,138250.0,-18.451936968695883,4000,False,28.506395233609346,False
-1946250.0,138250.0,-18.5800864072768,4000,False,29.894854274536417,False
-1934250.0,138250.0,-19.51716392790418,4000,False,32.463614571681525,False
-1930250.0,138250.0,-19.314438021604218,4000,False,32.8252889706881,False
-1926250.0,138250.0,-18.271378917208366,4000,False,33.554995630740365,False
-1878250.0,138250.0,-15.167050259173676,4000,False,30.984087013556028,False
-1874250.0,138250.0,-14.972878028037659,4000,False,31.212705748040253,False
-1846250.0,138250.0,-10.906801796108875,4000,False,16.33750923552921,True
-1842250.0,138250.0,-10.25563645355256,4000,False,14.541028049152077,True
-1802250.0,138250.0,-2.4231091369899938,4000,False,0.6855097780650876,False
-1798250.0,138250.0,0.5591804342021901,4000,False,2.9489267870781903,False
-1794250.0,138250.0,3.306360667759365,4000,False,5.182534105352388,False
-1790250.0,138250.0,5.3374444185275856,4000,False,6.845847065209453,False
-1786250.0,138250.0,7.21283861248581,4000,False,8.449417018909104,False
-1782250.0,138250.0,9.270952834970503,4000,False,10.301300547492824,False
-1778250.0,138250.0,11.538438671056223,4000,False,12.409002454115337,False
-1774250.0,138250.0,13.482180277669503,4000,False,14.226713370380157,False
-1766250.0,138250.0,16.388268437770897,4000,False,16.94941653853156,False
-1762250.0,138250.0,18.521861200526086,4000,False,19.01426940807718,False
-1758250.0,138250.0,22.807601768780025,4000,False,23.239675871816946,False
-1754250.0,138250.0,27.420446752437346,4000,False,27.791273945535092,False
-1750250.0,138250.0,28.81161052906145,4000,False,29.09668606231496,False
-1746250.0,138250.0,28.289790062954257,4000,False,28.4862270667359,False
-1742250.0,138250.0,23.92988042962365,4000,False,24.15360013096601,False
-1682250.0,138250.0,5.320360352962375,4000,False,5.43269334496504,False
-1678250.0,138250.0,5.4975409159539375,4000,False,5.6047104696088805,False
-1662250.0,138250.0,6.0507368438069875,4000,False,6.140791609429342,False
-1658250.0,138250.0,5.6765298721821535,4000,False,5.763016728339805,False
-1654250.0,138250.0,4.91369925383963,4000,False,4.99684702836539,False
-1650250.0,138250.0,4.649578888425987,4000,False,4.729594931083149,False
-1646250.0,138250.0,5.500177029649644,4000,False,5.577250049548869,False
-1990250.0,134250.0,-16.708334708476958,4000,False,21.313978579779988,False
-1986250.0,134250.0,-17.261468852818865,4000,False,20.80624895068992,False
-1982250.0,134250.0,-17.226828342301417,4000,False,21.131797613553132,False
-1978250.0,134250.0,-17.066379302209622,4000,False,21.893760506908887,False
-1974250.0,134250.0,-17.589453728964614,4000,False,22.227535802041245,False
-1954250.0,134250.0,-20.17779790597118,4000,False,26.25672411710782,False
-1950250.0,134250.0,-20.378283434242054,4000,False,27.558654120284462,False
-1946250.0,134250.0,-20.727101364819468,4000,False,28.75165393930373,False
-1942250.0,134250.0,-21.301415073522325,4000,False,29.69182765909775,False
-1938250.0,134250.0,-21.70487143273373,4000,False,30.67767088481857,False
-1934250.0,134250.0,-21.595772186040303,4000,False,31.805502065169687,False
-1930250.0,134250.0,-20.90231323175251,4000,False,32.86636548734688,False
-1926250.0,134250.0,-19.473688979106424,4000,False,34.013690185953706,False
-1878250.0,134250.0,-13.197810241270943,4000,False,32.47007330865411,False
-1874250.0,134250.0,-13.237271127957285,4000,False,32.295731827953674,False
-1866250.0,134250.0,-15.257445337872786,4000,False,30.211922991978916,False
-1862250.0,134250.0,-15.531017499382914,4000,False,29.207972800826987,False
-1854250.0,134250.0,-14.060324291301791,4000,False,25.76681153064596,True
-1850250.0,134250.0,-13.300661605336149,4000,False,21.88615243354909,True
-1846250.0,134250.0,-12.143090110231197,4000,True,17.115311515868207,True
-1842250.0,134250.0,-11.087748359530078,4000,True,14.241026688924748,True
-1834250.0,134250.0,-9.009166452536038,4000,False,3.6731431109423074,True
-1802250.0,134250.0,1.5676711022245358,4000,False,3.8899344193067167,False
-1798250.0,134250.0,4.584269123269985,4000,False,6.494979485175587,False
-1794250.0,134250.0,6.600502286059987,4000,False,8.177590844252855,False
-1790250.0,134250.0,8.351928057801311,4000,False,9.665775600845075,False
-1786250.0,134250.0,9.79195920072695,4000,False,10.89805968767911,False
-1778250.0,134250.0,12.653303672071685,4000,False,13.46121400650453,False
-1774250.0,134250.0,14.267978100850362,4000,False,14.968010024624139,False
-1770250.0,134250.0,16.281982217219607,4000,False,16.893479350405496,False
-1766250.0,134250.0,17.601999583884723,4000,False,18.139845525387873,False
-1758250.0,134250.0,21.67487917313379,4000,False,22.093039890784315,False
-1754250.0,134250.0,25.727087013913014,4000,False,26.0808429585256,False
-1750250.0,134250.0,29.293940321413878,4000,False,29.516765543102103,False
-1746250.0,134250.0,30.59487852399234,4000,False,30.62752336705633,False
-1742250.0,134250.0,25.090747266659896,4000,False,25.25534064370946,False
-1682250.0,134250.0,3.8438462399137125,4000,False,3.9563881528019835,False
-1678250.0,134250.0,4.190540172576208,4000,False,4.297941050398155,False
-1650250.0,134250.0,4.809322840110137,4000,False,4.889710483071614,False
-1646250.0,134250.0,6.027967457085235,4000,False,6.105418154003522,False
-1642250.0,134250.0,7.972179666526531,4000,False,8.046862799673733,False
-1638250.0,134250.0,8.039747034492855,4000,False,8.111818302820282,False
-1990250.0,130250.0,-17.807876579244958,4000,False,20.661767236244085,False
-1986250.0,130250.0,-18.224474184870036,4000,False,20.27238056989346,False
-1978250.0,130250.0,-18.06227271157348,4000,False,21.38450893141903,False
-1974250.0,130250.0,-18.549555243589385,4000,False,21.774982548753815,False
-1970250.0,130250.0,-19.23554307590884,4000,False,22.167362249703313,False
-1950250.0,130250.0,-22.309413254347053,4000,False,26.280200923885356,False
-1946250.0,130250.0,-22.815146848688464,4000,False,27.27811337219581,False
